image_id,strong_mu_greenspace,strong_sigma_greenspace,mod_mu_greenspace,mod_sigma_greenspace,slight_mu_greenspace,slight_sigma_greenspace,n_greenspace,lat,lon,angle,urban_cat,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,strong_mu_relax,strong_sigma_relax,mod_mu_relax,mod_sigma_relax,slight_mu_relax,slight_sigma_relax,n_relax,avg_mu_relax,avg_sigma_relax,abs_mu_relax,strong_mu_safe,strong_sigma_safe,mod_mu_safe,mod_sigma_safe,slight_mu_safe,slight_sigma_safe,n_safe,avg_mu_safe,avg_sigma_safe,abs_mu_safe,strong_mu_beauty,strong_sigma_beauty,mod_mu_beauty,mod_sigma_beauty,slight_mu_beauty,slight_sigma_beauty,n_beauty,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty
lu2nD24cGYZURSCAIXEfzQ_352,28.9670678,2.188627275,29.87513038,2.585748418,30.84441665,2.771281104,16,47.6375011,-121.8828629,straight,0,29.82104972,2.515218932,4.821049715,29.05467241,1.913139407,28.74802079,2.045547362,27.8107661,2.06609534,20,28.5518761,2.008260703,3.551876099,24.94385203,1.956721204,25.87106171,2.25551625,25.54071442,2.431790528,15,25.42460006,2.214675994,0.424600062,27.77005587,2.65146189,29.99448716,3.005194534,29.05958204,3.08985815,12,28.89002132,2.915504858,3.890021319
JFG4TYtkvADXpk8pnHsuDA_89,26.41994195,2.734434908,27.1283034,3.143504042,27.37792567,3.278373777,10,47.58581804,-121.9086218,straight,0,26.94333119,3.052104242,1.943331187,29.88854303,1.878862514,34.31038573,2.14046847,33.27164893,2.206511598,19,32.3661668,2.075280861,7.3661668,23.8169694,1.870262402,24.33021208,2.122422918,25.26135192,2.39839116,18,24.41020446,2.130358827,0.58979554,26.3095414,1.979239168,26.87995688,2.173477645,27.28631199,2.31447203,15,26.7993587,2.155729614,1.799358698
_ycM1OEVXTWxukMX8EAXrQ_90,15.84683744,2.712491891,15.76627571,2.881183429,15.80548286,2.874950188,14,47.67345916,-122.3795645,straight,0,15.80702292,2.822875169,9.192977079,23.18748375,2.040649421,22.595998,2.262408819,20.18749971,2.440799957,15,22.07659054,2.247952732,2.923409463,23.20161085,1.838867666,23.19138853,2.182595722,22.91127158,2.28394119,20,23.11006791,2.101801526,1.889932092,23.90963261,2.030713696,23.51394549,2.446785831,23.59232571,2.429601203,16,23.68695308,2.30236691,1.313046924
oCB8d0-2cQAODrevRJNzaw_94,30.80405304,3.361470594,34.08509927,4.009568574,34.00794194,4.019507362,8,47.68818715,-122.1847952,straight,0,32.8342551,3.796848843,7.834255098,26.87566247,2.165759509,30.26554002,2.593068741,31.15464933,2.831478005,14,29.2233446,2.530102085,4.223344598,28.67342274,2.260392342,29.43494136,2.47891067,30.46392621,2.692608054,10,29.47212129,2.477303689,4.472121291,27.57569175,2.109121023,28.5373959,2.34173099,29.30601298,2.388566194,19,28.43572821,2.279806069,3.435728209
xUt4p8eIC-rlWjtBUQU4Uw_181,24.41854607,2.802852295,24.7508843,3.191503401,26.78293991,3.487846291,10,47.24596046,-122.484273,straight,0,25.2358641,3.160733996,0.235864105,24.4469647,2.489810842,25.75813333,3.011591086,26.37573685,3.190361339,10,25.44009345,2.897254422,0.440093448,25.01035814,1.975287656,22.80115523,2.193185068,23.65412912,2.418944072,15,23.8705252,2.195805598,1.129474799,24.03306565,2.122774194,23.98635238,2.351436141,23.89862913,2.490201715,16,23.97616568,2.321470684,1.02383432
nBzq3qC1RTB3RmHs98w2tw_180,21.48875525,2.06110911,22.53621448,2.197180142,20.93699267,2.50391913,17,47.66242263,-122.3065466,straight,0,21.68012155,2.254069461,3.319878454,19.53640071,2.11087526,19.03992882,2.402363672,20.37323667,2.589237235,18,19.62771664,2.367492056,5.372283361,23.98319561,1.758542923,21.39464492,2.24018139,19.8688487,2.504843127,19,22.00474529,2.167855813,2.99525471,23.50974813,2.285032553,26.41840557,2.688365283,25.88410214,2.819564771,12,25.16232427,2.597654202,0.162324268
4vlR_HSSzJS53qoIlhw7Tg_148,27.39036269,1.868112897,27.77671606,2.132295742,27.44164586,2.157129226,19,47.55738254,-122.3502305,straight,0,27.5299983,2.052512622,2.529998301,26.14300611,2.485539044,27.10161667,2.673113473,26.79408138,2.665497245,13,26.66652032,2.608049921,1.666520319,23.1291137,2.186952727,15.69953721,2.894355594,15.41183702,3.304706197,11,18.69420122,2.795338173,6.305798777,27.15438845,1.99001321,29.44547158,2.296136429,28.3123746,2.382947666,18,28.2472492,2.223032435,3.247249202
KJG3SeCr2zb712l5Gu2UuA_318,20.38386365,2.218668828,14.26401786,2.809833609,14.67843254,2.881926504,13,47.60995609,-122.3349518,straight,0,16.77973348,2.636809647,8.220266522,18.78108335,2.961756081,12.20561425,4.31027844,12.12828009,4.332572491,10,14.95690826,3.868202337,10.04309174,21.07024905,2.062214164,18.118196,2.491456469,15.80277699,2.977900422,14,18.65331241,2.510523685,6.346687587,22.43187129,1.83655993,20.07654886,2.055046006,19.53029413,2.228609211,23,20.77755202,2.040071716,4.222447976
5VMiIUXkc1_312CH9dwcYg_180,15.31955256,2.272484413,10.82885406,2.729742359,9.848093223,2.81311936,14,47.57541479,-122.3392554,straight,0,12.22960922,2.605115377,12.77039078,14.79222216,3.070444434,14.26326375,3.087497082,14.71561687,3.195756648,10,14.58931705,3.117899388,10.41068295,24.61639644,2.498901833,23.16574545,2.802440243,24.76993843,3.105279138,10,24.18249864,2.802207071,0.817501363,16.18942318,2.007556652,10.59673256,2.469080204,5.479697535,3.03420059,18,11.48856698,2.503612482,13.51143302
yXtck9tY_H7Qx5iFzU1_cw_359,19.55061254,2.51780578,16.8570147,3.011866197,15.40878159,3.197955907,14,47.46932458,-122.2789837,straight,0,17.44916628,2.909209294,7.550833717,25.17583565,1.984767182,24.14106304,2.285972504,24.69344185,2.356552533,16,24.69447406,2.209097406,0.305525938,25.94438954,2.169010569,24.00669217,2.486519465,23.22567714,2.567177253,14,24.4769604,2.407569096,0.523039603,26.57359644,1.936652465,27.00301199,2.160256798,26.55676855,2.322727968,15,26.70945698,2.139879077,1.709456981
UStMui2DAx4Wuag7OyRHmg_334,30.16211782,2.590689483,36.15841737,3.0702594,35.66065207,3.18989715,11,47.48793226,-122.2656896,straight,0,33.74852738,2.950282011,8.748527378,29.3102536,2.581665587,29.82330421,2.62433041,30.73772721,2.786834424,14,29.93809387,2.664276807,4.938093869,25.2603423,1.990217769,24.70748684,2.368434735,22.23623522,2.637099764,14,24.20182504,2.331917423,0.798174956,26.55561099,2.045380655,29.30316534,2.560898228,29.2610445,2.543007075,15,28.2346215,2.383095319,3.234621497
_j3rwLeGJZjJz1D6MtZUdw_181,20.09679884,1.973047941,14.85387438,2.559444114,13.01346495,2.710657806,20,47.5643938,-122.3141956,straight,0,16.4159671,2.414383287,8.584032899,19.70377337,2.284491485,15.14624868,3.161617448,15.39494876,3.229656482,18,17.09423252,2.891921805,7.905767478,21.03779262,1.938842058,20.94459905,2.066480155,18.07181881,2.352633338,19,20.12127474,2.119318517,4.878725261,19.5710559,2.991582058,18.94362586,3.400907509,19.25272464,3.440067454,9,19.26961453,3.277519007,5.730385466
uEjlBMukwewRwRisAQ46Gw_152,30.07536555,2.028457734,32.19189833,2.401104067,33.82748103,2.525236618,17,47.52527932,-122.0427919,straight,0,31.88876841,2.31826614,6.888768407,29.99209476,2.335507758,32.19154878,2.52649303,32.65309376,2.615615427,14,31.55713792,2.492538738,6.557137917,24.54841306,2.536169681,24.34637308,2.681601843,26.12289052,2.861148874,12,24.97372459,2.692973466,0.026275409,30.91278986,2.22847893,31.38290726,2.5015829,29.99156452,2.570443603,16,30.77504387,2.433501811,5.775043871
pmxD8YwWt2NZx9HTISuwgg_270,16.70982662,2.457920383,15.06888382,2.553154373,15.87397937,2.696302596,13,47.70243621,-122.3251641,straight,0,15.89512623,2.569125784,9.104873772,19.15755243,1.933380227,15.62919409,2.350703668,13.62078786,2.818206571,16,16.48648986,2.367430155,8.513510142,23.55142176,1.839286378,20.6724629,2.295604843,18.95513187,2.628167809,16,21.34302298,2.25435301,3.656977024,16.70749408,2.051140914,18.66368128,2.250279522,18.1690941,2.335995884,18,17.80675017,2.212472106,7.193249828
O-z4vJxBCnetu990YEdOrQ_180,26.42201511,2.203192777,26.49269637,2.456050119,26.40218567,2.612311879,15,47.59245436,-122.1156995,straight,0,26.43904908,2.423851592,1.439049085,27.16694963,2.042562223,30.72622267,2.607554507,30.33549287,2.606698703,16,29.22034727,2.418938478,4.220347274,26.48316492,2.130951379,24.08033554,2.504745974,23.74338646,2.745712237,12,24.89549775,2.460469863,0.104502246,27.87554628,1.913134919,30.83962699,2.243029631,31.81845748,2.373304091,19,30.02164487,2.176489547,5.021644873
kOlXCXe2DMNod7uMi_Vw-A_182,11.1412131,2.601874116,8.363891041,2.550206617,4.963624787,2.930051008,17,47.98290892,-122.2078308,straight,0,8.280644801,2.694043914,16.7193552,16.33387457,2.546561259,16.19008883,2.605769867,14.03692327,2.851474051,15,15.57025479,2.667935059,9.429745205,20.7997697,2.128143732,18.45842272,2.391367204,17.81984919,2.586284278,15,19.12780556,2.368598405,5.872194444,18.57805598,2.259502562,14.4974618,2.824672422,11.01279288,3.044391756,13,15.08529206,2.709522247,9.914707939
ehjPV2NZPKmlwec-uyxPVw_269,30.37497584,1.857168898,32.49863887,2.226457622,31.7918564,2.286310661,22,47.55878589,-121.9031082,straight,0,31.47923677,2.123312394,6.479236775,28.19189282,1.848506446,31.7613203,2.085097412,34.45712929,2.32571997,18,31.22920989,2.086441276,6.229209892,22.63894018,2.202960461,23.14006936,2.394131975,21.53745966,2.524117901,15,22.45983728,2.373736779,2.54016272,24.51848102,2.278103312,24.61180911,2.562221745,27.35503169,2.762827126,13,25.41095274,2.534384061,0.41095274
U8kkAOsgnw-yUu8M5jfmpQ_1,25.09341334,1.857121035,25.80403976,2.056709009,25.9021117,2.200346271,20,47.64440859,-122.3252603,straight,0,25.57547801,2.038058772,0.575478012,25.3534199,2.971436761,24.92789854,3.254514501,24.78833139,3.45475709,7,25.03805592,3.226902784,0.038055924,23.61705559,2.340890124,21.6089335,2.579038919,19.84694001,2.757468304,11,21.79478567,2.559132449,3.205214329,25.03390232,2.283954869,24.58304166,2.571844243,23.63500808,2.752878825,13,24.45952446,2.536225979,0.54047554
LZcVPHI-mlX7t-mRcWaskA_180,16.4707483,2.720135062,9.877701626,3.484935251,8.97834783,3.462851237,12,47.58400164,-122.3351278,straight,0,12.17171945,3.222640517,12.82828055,11.61414805,2.846293944,10.2578484,2.907479585,9.577267206,2.929849333,16,10.49345001,2.894540954,14.50654999,23.96754773,2.168239115,22.32919262,2.464503282,21.04071719,2.654728288,14,22.54650783,2.429156895,2.453492173,16.06494267,2.526933533,11.29885182,3.101284228,10.12770203,3.221090112,12,12.77899264,2.949769291,12.22100736
GtHWsaEVv9lrFH4uHwDmYQ_1,30.67417167,2.770948436,34.18951442,3.277179123,34.6210345,3.264064119,12,47.28147697,-122.2161137,straight,0,33.02081243,3.104063893,8.020812432,28.27114969,2.251286616,33.73957751,2.801112345,34.30334821,2.846492528,14,31.80381754,2.632963829,6.80381754,27.17875886,2.289473374,27.34571802,2.569709862,28.33498306,2.640530176,12,27.59618376,2.499904471,2.596183757,28.74378536,2.026923358,30.92175068,2.469452113,31.46822307,2.61851174,17,30.24543447,2.37162907,5.245434469
ydVFpy3m-9qQej6CHPgEpw_3,20.57206736,2.700501682,16.66787268,3.033072271,17.41315552,3.331551084,8,47.61843025,-122.1920656,straight,0,18.33703821,3.021708346,6.662961791,19.44731318,2.673259482,16.28657158,2.815518128,15.55990139,3.031856267,8,17.17666126,2.840211292,7.823338741,24.85237873,3.260136634,22.11344824,3.840642603,22.55432501,3.88783852,6,23.27018987,3.662872586,1.729810131,25.19678973,2.426787369,24.81538075,2.830798557,25.81055326,2.96494381,11,25.26233606,2.740843245,0.262336062
stIUx06xNcV2S5Z3pav9xA_2,26.62245218,2.322684582,25.86536628,2.932280412,25.96965948,2.964805129,13,47.63641517,-122.153704,straight,0,26.1910437,2.739923374,1.191043696,24.58802335,2.017965747,23.42392917,2.226891809,20.60905849,2.426900745,16,22.99419727,2.223919433,2.005802731,25.88557754,2.002083305,25.06202344,2.140722091,27.62666762,2.433061646,16,26.12576615,2.191955681,1.125766148,25.40534955,1.966710304,25.15217724,2.311131284,26.46883321,2.396010008,16,25.6514359,2.224617199,0.651435898
tS_NpfYi8r8b6Tv-eKPYgg_181,24.91043887,2.483597736,25.13432631,2.922178466,25.61996273,3.028282485,12,47.6263909,-122.3242981,straight,0,25.19964334,2.811352896,0.199643339,22.97144724,2.921093381,20.20216768,3.665162413,18.65766235,4.118754523,9,20.87006523,3.568336772,4.129934774,23.3467915,2.055118725,22.89867477,2.286987113,22.17249542,2.336031901,17,22.83002356,2.226045913,2.16997644,25.06752514,2.130168711,22.87251543,2.422061355,22.81282931,2.657048821,14,23.67333841,2.403092962,1.326661593
4yjLLn6mI0r7OAsQJ327UQ_2,29.72946044,2.481428781,28.50455752,2.800153262,26.54222705,3.13153502,13,47.7112184,-122.0946825,straight,0,28.38133981,2.804372355,3.381339814,31.09245215,2.707558217,33.37396948,3.057130276,35.62298619,3.199902519,10,33.23540126,2.988197004,8.235401257,25.85570835,1.937931108,27.13317575,2.100063303,27.04221224,2.233726396,17,26.64708133,2.090573602,1.647081334,27.82378482,1.797616727,29.52116402,1.91549146,30.52677619,2.124606427,19,29.21715266,1.945904871,4.217152656
ysKZwZYG_2h6Vm-b500mug_91,26.66487524,2.461284693,31.05588144,3.075952753,31.74929189,3.142242307,11,47.26538028,-122.4806574,straight,0,29.56645775,2.893159918,4.566457753,30.20214608,2.144144411,29.84922841,2.30017216,30.91309138,2.516548859,17,30.30155035,2.320288477,5.301550354,22.25702186,2.647743757,21.80734531,2.871744775,22.58788551,2.969316752,9,22.2145264,2.829601761,2.785473595,26.02681776,2.543716409,29.27863942,2.976778197,30.68704075,3.100955152,9,28.49484536,2.873816586,3.494845364
cs7Rb4ElEq7UD0h-zYXg0g_270,26.07718819,1.987503525,27.1538183,2.310261066,27.80934576,2.374580166,15,47.77169164,-122.2251502,straight,0,26.95808108,2.224114919,1.958081077,24.13982693,2.535490802,26.12360074,2.691430584,27.69061659,2.85548857,12,25.91428452,2.694136652,0.914284518,29.90343875,2.479224369,33.42634534,3.01363995,33.82981592,2.969413997,13,32.22749865,2.820759439,7.227498647,27.98001513,1.84324456,29.31020383,2.079257522,30.14626707,2.150214037,21,29.08660898,2.024238706,4.086608983
sYA9yC8i4mwlNIzEHp8YNw_0,29.84218147,2.224446026,31.37580886,2.595161894,35.01586431,2.941891847,16,47.14941016,-122.6029954,straight,0,31.84216532,2.587166589,6.842165324,30.87666133,2.275222222,35.86461016,2.827520068,36.92141245,3.084533588,17,34.20924361,2.729091959,9.209243608,23.80576555,2.285591152,24.11282807,2.4927034,23.67754534,2.499706096,13,23.8638006,2.426000216,1.136199399,30.17980553,2.283841661,34.22237818,2.727038592,36.93123081,3.024154433,12,33.45219193,2.678344895,8.452191933
57bbUGrgXFgNyetFbds3pg_78,23.86205831,2.539334392,26.19940139,2.875413949,27.65150855,3.025719288,13,47.67397725,-122.1512245,straight,0,25.7884864,2.81348921,0.788486404,23.29054059,2.103454289,23.18281445,2.400000918,23.13815191,2.475020374,13,23.20840529,2.326158527,1.791594712,25.07922082,1.750552344,23.05064529,2.093953044,22.56723333,2.28807392,17,23.68835268,2.044193103,1.311647319,23.59440205,2.238165946,24.21700042,2.565615912,23.95105981,2.556651421,14,23.90569288,2.453477759,1.094307121
uPmedPeSoPoDbiAwh_y45Q_270,21.09437808,2.461600614,18.9450866,2.94502364,18.83255182,2.965441052,12,47.67274213,-122.3872463,straight,0,19.71624857,2.790688436,5.283751429,17.73132849,3.142301377,14.93819487,3.837904309,14.87100926,3.837272196,12,15.97628652,3.605825961,9.023713483,23.55931439,1.926863397,19.33625614,2.4087006,17.51509487,2.589499074,17,20.46355384,2.308354357,4.536446161,16.42144673,2.08652171,9.285051271,3.082049192,8.313327606,2.973579584,25,11.99855357,2.714050162,13.00144643
FWIUqKUXSaDhUQqFSezVYw_358,29.19673611,2.295304988,28.93370957,2.396834903,29.34511611,2.444942297,16,47.13941932,-122.5536631,straight,0,29.1578656,2.379027396,4.157865596,29.66781895,2.897103457,28.67537681,3.055775839,28.90686908,3.074537194,8,29.0942081,3.00913883,4.094208097,29.12446051,2.265245316,32.22806112,2.599992093,33.41030137,2.813734697,12,31.42403938,2.559657369,6.424039376,28.67509078,2.48743994,30.94891028,2.592091676,34.32034281,2.934508778,11,31.15693365,2.671346798,6.156933654
6f9yDQO0_z942l6I1Hlt_g_91,20.07719213,2.967045822,19.0523524,3.020827469,20.12447156,3.13094584,12,47.6949477,-122.3216155,straight,0,19.74891931,3.039606377,5.251080687,22.85530727,2.070172341,21.28006679,2.332502395,21.38341427,2.47014574,18,21.88978489,2.290940159,3.110215108,24.76595077,1.858090489,22.39936499,2.10573367,22.03100279,2.261568195,16,23.16265996,2.075130785,1.837340038,20.63572699,2.340655281,15.82706919,2.959405035,14.21381076,3.246952603,14,17.27849774,2.849004307,7.721502259
LX4H1gAf66A7f9nDm1Yqhg_283,17.23661644,2.381754795,12.56800979,2.877576585,10.19853671,3.209906331,15,47.65232337,-122.3566387,straight,0,13.70061631,2.823079237,11.29938369,17.74957748,2.312563269,8.174042843,3.347123659,7.941826638,3.341357185,12,12.12484577,3.000348038,12.87515423,17.49529784,2.634348556,16.36963128,3.044636144,15.89060959,2.979745753,12,16.62502852,2.886243484,8.374971475,18.7458391,2.219131943,14.95409338,2.607228162,11.63042733,2.98721157,15,15.46398444,2.604523892,9.536015565
6z0_m1dLM97nUZ9RxPcL8A_271,18.03458248,2.484310981,11.25763305,3.279258889,10.670983,3.26169819,14,47.31350805,-122.3061284,straight,0,13.77033856,3.008422687,11.22966144,9.298320401,3.795758028,9.184585435,3.824308838,9.401915411,3.902645371,8,9.29423016,3.840904079,15.70576984,26.51575522,2.271637795,28.63123814,2.476565213,28.24203723,2.620296697,14,27.75022995,2.456166568,2.750229945,22.08283525,2.205779154,18.39114232,2.813183694,16.24831814,3.062318552,15,19.24892743,2.693760467,5.751072568
P2P4FF2fRRY5O-gEglJkKQ_52,19.30389746,2.667360246,14.60523989,3.148047959,12.48347272,3.464915353,13,47.61443794,-122.3441993,straight,0,15.77647868,3.093441186,9.22352132,18.5702287,3.181297693,16.73308213,3.536903006,16.24267908,3.482985825,11,17.22696754,3.400395508,7.773032456,22.82521736,2.025007861,24.38751811,2.242934,23.09595146,2.661185504,14,23.4320686,2.309709122,1.567931402,19.47228682,2.518938175,19.07057339,2.634272735,18.95619819,2.833768293,11,19.17603307,2.662326401,5.823966929
LQkRo9O_KtG9kmRhoHUlrg_179,21.96082044,2.598945258,17.54779287,3.184398387,17.455922,3.1889544,10,47.62492541,-122.346309,straight,0,19.19657088,2.990766015,5.803429116,19.03926863,2.401094279,17.57605156,2.701722305,16.98579476,2.721171672,12,17.9161289,2.607996085,7.083871101,21.86706236,1.818702833,20.74340093,2.038097511,18.24858416,2.274322602,18,20.41971717,2.043707649,4.58028283,26.83298348,2.834362584,25.41012965,3.259284336,27.78184559,3.630217629,10,26.64564922,3.241288183,1.645649225
xED7jIrb0JakTgLWNTjR_g_271,29.20859645,2.242362773,34.59707871,2.880913742,35.17444613,2.901766589,14,47.21695381,-122.1941139,straight,0,32.65975772,2.675014368,7.659757722,28.8407745,2.086088951,31.23868037,2.183473026,32.27404536,2.291900911,17,30.73075309,2.187154296,5.730753086,23.01301687,1.985295727,19.52012186,2.287267367,18.86813846,2.391467833,17,20.61407971,2.221343643,4.385920292,27.56826792,2.309779778,29.7787569,2.729183954,31.15553395,2.870171185,11,29.36287986,2.636378306,4.362879863
9_9eq46rupsN6mXgUA30dA_0,22.3652149,2.542323709,18.79779682,2.947766748,18.43458426,2.985030616,12,47.67842366,-122.3708996,straight,0,19.99820024,2.825040358,5.001799761,22.63797714,1.911738317,21.92831571,2.178346558,21.59836501,2.24397008,18,22.08532364,2.111351651,2.91467636,20.87723616,1.952020226,15.48665388,2.684961156,13.3951633,2.884041435,18,17.14024294,2.507007606,7.859757056,21.94018064,1.925278096,21.97614528,2.12158128,20.85235194,2.23914218,18,21.61397511,2.095333852,3.38602489
_6irQ8a0nuiHl93fsS1KcQ_185,22.9373664,2.070944041,26.93877722,2.432680039,26.67739227,2.458702566,15,47.61491747,-122.1946071,straight,0,25.37151248,2.320775549,0.371512477,23.59412464,2.226406676,23.63372906,2.62664602,24.18917216,2.822831249,13,23.78487866,2.558627982,1.215121339,25.71944307,2.123215252,26.15752399,2.337897651,27.69429251,2.619070746,13,26.45461267,2.360061216,1.454612671,25.24137623,2.014286967,28.9473435,2.597710322,29.82127234,2.57995469,15,27.76445235,2.397317326,2.764452348
U_4ZMvyTipsWcuK6V8Ss5g_180,30.1896612,2.201853006,31.5797342,2.546331925,32.17695874,2.765614321,15,47.53792795,-122.2151925,straight,0,31.23601539,2.504599751,6.236015391,27.10329895,1.965782613,31.9718777,2.473215202,32.29711428,2.516030851,17,30.18063769,2.318342889,5.180637694,27.62200368,1.941918851,26.96730936,2.11541303,26.61888039,2.154178146,17,27.08811205,2.070503342,2.08811205,24.42442775,2.316912474,24.51674357,2.607871204,25.65064091,2.855215566,14,24.82334936,2.593333081,0.176650636
Z2LLyvnn1V1Ld1ghAmzB3w_97,25.05921598,2.226575052,25.72923173,2.607729578,24.55201869,2.705204135,13,47.65591365,-122.3072631,straight,0,25.11697838,2.513169588,0.116978381,27.17966889,2.009130014,25.55093511,2.448354096,26.31714906,2.571498208,19,26.40699121,2.342994106,1.406991214,25.44713011,2.026260491,24.7290663,2.080562347,27.37799846,2.297348067,15,25.79857896,2.134723635,0.798578961,26.32564305,2.014063677,29.74207159,2.364521349,32.9599268,2.630705889,14,29.37802691,2.336430305,4.378026908
urk6nad7wwfKIj_lU9mKVA_335,26.81656167,2.243809191,25.5794496,2.645643947,25.40941107,2.6801079,13,47.7103513,-122.2005787,straight,0,25.98713029,2.523187012,0.987130286,26.18416683,1.970712633,27.56228316,2.132026488,27.96348684,2.352570397,22,27.18501107,2.15176984,2.185011065,26.71308737,2.034450046,28.09928499,2.315495791,26.13734676,2.619726908,14,27.00339665,2.323224248,2.003396645,27.27970025,2.076021302,26.80436017,2.272472765,27.99849919,2.356555193,17,27.35090509,2.23501642,2.350905095
ibvgsTyCg2c4FvT-392hvg_104,24.538622,2.237715129,26.53154088,2.605476147,25.59233872,2.795791401,13,47.45059818,-122.3793231,straight,0,25.49942403,2.546327559,0.499424034,23.65424633,2.363245381,19.36660314,3.013184797,19.79771125,3.124894421,13,21.18260616,2.833774866,3.817393841,24.04646271,2.144887729,21.76341098,2.488087725,19.6512699,2.805717412,14,22.01788428,2.479564289,2.982115721,25.28280798,1.700162006,23.64983215,2.025187417,22.7241197,2.154753996,20,23.99320282,1.960034473,1.00679718
YQKJPQtj7kK3AC-d2HxIsQ_133,19.60293692,2.074085712,15.53494906,2.395095813,15.90613121,2.552599027,16,47.50011432,-122.2148357,straight,0,17.16629881,2.340593517,7.833701191,21.47718933,2.501400929,18.06070808,2.914276835,18.22612179,2.934097401,10,19.37302522,2.783258388,5.626974779,23.66640416,2.088632106,20.43068481,2.630573838,20.27306952,2.639190265,15,21.63398581,2.452798736,3.366014187,18.32388283,2.261004747,16.33832327,2.524718938,15.27936885,2.902589905,13,16.77230033,2.562771196,8.227699674
fl8yVF6aYTVc_aaL54mr-Q_90,26.54706801,2.305157165,27.20165894,2.744296025,30.80949754,3.180530297,13,47.69126198,-122.3116924,straight,0,27.96596934,2.743327829,2.965969337,27.57736049,2.167175268,23.73473942,2.552137104,23.54586343,2.575311911,16,25.10379019,2.431541428,0.103790189,24.67959072,2.052870387,22.05583433,2.317902184,23.21616478,2.409105921,16,23.37533308,2.259959497,1.624666922,26.36196349,2.174136987,25.17413616,2.363929072,27.07551616,2.579947994,16,26.184168,2.372671351,1.184168
srqe2OUy2MqeqmFdIV698g_174,22.33595811,2.64545382,24.59962006,2.894399854,26.09605653,3.137923595,9,47.71190571,-122.2768394,straight,0,24.23615968,2.892592423,0.763840324,25.73535136,2.335956669,23.92962544,2.708326299,23.81802721,2.716942075,14,24.55769251,2.587075014,0.442307486,22.85281228,1.762334322,21.37777698,2.056481194,18.95930441,2.279755125,19,21.2277647,2.03285688,3.772235304,28.13816244,2.9083482,28.49441786,2.964954239,32.24303029,3.377248608,10,29.5049133,3.083517016,4.5049133
Dsp2ZMUl_NEw6UBjpNrDNQ_0,23.92882113,2.316052924,22.22459289,2.519825487,22.43173504,2.573477637,14,47.09327083,-122.3332312,straight,0,22.89524962,2.469785349,2.104750381,23.83861363,2.483114418,23.10697175,2.913000961,24.85662409,3.119822694,10,23.90906542,2.838646024,1.090934576,21.51562384,2.36399611,19.23479489,2.919594207,19.96687489,3.052677277,11,20.3368231,2.778755865,4.6631769,24.67451745,2.180058283,23.18836632,2.550527347,25.33481458,2.621126933,14,24.40609911,2.450570854,0.593900889
z7mQrlbtvIEmJ8Pi6NUpMA_4,22.93172835,2.240732371,20.84943375,2.466478223,19.04931031,2.593880886,15,47.70589749,-122.1206967,straight,0,21.03961767,2.43369716,3.960382326,27.70412127,2.515251711,28.83860108,3.037889694,28.79982499,3.063387455,12,28.39831988,2.872176287,3.398319877,27.12940328,2.046164066,30.65961875,2.433862751,30.71010871,2.690268223,14,29.31727757,2.390098347,4.317277574,26.00761637,2.612285196,25.3415094,2.749078281,25.11019442,2.787005446,10,25.49710617,2.716122975,0.497106173
umdiG1X7H_haWBQ4oHuhrQ_5,29.07284593,2.332428358,32.94649648,2.671287842,33.67829371,2.64994603,11,47.58091813,-122.187234,straight,0,31.77353828,2.551220743,6.773538282,31.48558887,2.2172975,32.38317038,2.499855783,32.62234351,2.539375592,16,32.13363796,2.418842958,7.133637962,23.90600116,2.035633248,22.3148871,2.235503098,23.12464865,2.325603135,17,23.14043862,2.19891316,1.859561379,29.63494797,1.899787819,32.06141724,2.179053435,32.59831533,2.213749205,16,31.34137941,2.097530153,6.341379405
q_zJp15lx49dyHHnLsI-Xw_359,20.67987172,2.439424519,20.42450121,2.676329602,19.52191769,2.812783728,13,47.27016665,-122.4881295,straight,0,20.2347007,2.642845949,4.765299303,21.2508372,2.157983938,17.23445107,2.502333391,16.80418998,2.614688253,15,18.59667567,2.42500186,6.403324326,26.08529314,1.840185499,27.19087392,2.094982302,29.79584295,2.37943462,18,27.53367659,2.104867474,2.533676593,21.42303877,1.955294554,17.55848717,2.404774321,17.16497943,2.516476365,20,18.93249478,2.292181747,6.067505225
Hg1X4TpICvrVO_QquzLcKw_1,23.20867159,2.147013107,19.04355797,2.643996503,19.51340157,2.704850519,17,47.66865869,-122.3956554,straight,0,20.78508198,2.498620043,4.214918024,21.69979988,2.432175175,18.30375345,3.08066637,17.98731066,3.117694011,13,19.52929947,2.876845185,5.47070053,25.81832882,2.34740784,24.24694773,2.930483138,24.03673973,3.010574368,10,24.7923227,2.762821782,0.207677297,19.72352231,2.150903879,17.46145033,2.505609695,16.02601617,2.726974465,16,17.88827024,2.46116268,7.111729762
M51Mm-CcxV6WjKcEXLV24A_98,31.56299209,2.867215848,30.49072998,3.017638003,29.07165985,3.112940424,12,47.38457971,-121.9932744,straight,0,30.4089557,2.999264758,5.408955699,29.66726581,2.031967683,33.91291714,2.395227597,34.69473386,2.406472681,16,32.58136046,2.277889321,7.581360463,21.86600347,2.101540651,20.67215062,2.362977532,20.30800535,2.394076046,15,20.98807014,2.286198076,4.011929862,24.68993158,1.836602937,25.9323007,1.922983658,28.37895272,2.226472869,22,26.21138905,1.995353155,1.211389051
